#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 07 18 12 50 225  8.1 10.2  1.37 10.00  5.14  97 1019.8  27.8  27.6  25.0 99.0 99.00
2012 07 18 13 50 226  8.6 10.7  1.59 10.00  5.34 117 1020.0  28.0  27.7  24.6 99.0 99.00
2012 07 18 14 50 226  9.0 10.5  1.61 10.81  5.18 104 1020.5  28.0  27.7  24.7 99.0 99.00
2012 07 18 15 50 224  8.7 10.6  1.66  5.26  5.18 219 1020.8  28.0  27.8  24.7 99.0 99.00
2012 07 18 16 50 222  7.9  9.2  1.52  5.56  4.95 221 1020.6  28.0  27.8  24.6 99.0 99.00
2012 07 18 17 50 220  8.0  9.4  1.50 10.00  5.28 123 1020.4  28.1  27.9  24.7 99.0 99.00
2012 07 18 18 50 227  6.9  8.5  1.43 10.00  5.07 100 1020.5  27.3  27.9  24.9 99.0 99.00
2012 07 18 19 50 220  7.6  8.9  1.43 10.00  5.16 118 1019.9  27.7  27.9  24.5 99.0 99.00
2012 07 18 20 50 213  7.2  8.3  1.36  9.09  5.25 110 1019.7  27.7  27.9  24.7 99.0 99.00
2012 07 18 21 50 210  7.7  8.8  1.38 10.81  5.22 107 1019.3  27.9  27.9  25.4 99.0 99.00
2012 07 18 22 50 204  8.3  9.4  1.37  9.09  5.09 124 1018.9  27.8  27.9  25.2 99.0 99.00
2012 07 18 23 50 212  8.2  9.7  1.36 10.00  5.01 120 1019.1  27.9  27.8  25.3 99.0 99.00
2012 07 19 00 50 211  8.4  9.9  1.39 10.81  5.02 115 1019.5  28.0  27.8  25.5 99.0 99.00
2012 07 19 01 50 210  7.2  9.3  1.33 10.81  4.95 103 1020.4  28.0  27.8  25.9 99.0 99.00
2012 07 19 02 50 210  7.5  8.9  1.39 10.00  5.06 106 1021.1  28.0  27.8  26.0 99.0 99.00
2012 07 19 03 50 219  6.2  8.7  1.36 10.00  5.01 111 1021.5  28.0  27.7  25.5 99.0 99.00
2012 07 19 04 50 216  8.9 10.4  1.37 10.00  4.96 100 1021.4  28.0  27.7  26.0 99.0 99.00
2012 07 19 05 50 217  8.4  9.6  1.47  5.56  5.03 224 1021.4  27.9  27.6  25.9 99.0 99.00
2012 07 19 06 50 214  8.5 10.7  1.60 10.00  5.37 112 1020.7  27.8  27.6  25.5 99.0 99.00
2012 07 19 07 50 212  8.3 10.0  1.53  5.56  5.12 213 1020.3  27.8  27.6  25.5 99.0 99.00
2012 07 19 08 50 215  8.9 10.8  1.57 10.00  5.14 110 1020.7  27.8  27.6  25.4 99.0 99.00
2012 07 19 09 50 218  8.7  9.9  1.56  5.56  5.02 225 1021.1  27.7  27.6  25.3 99.0 99.00
2012 07 19 10 50 212  8.5  9.9  1.61  5.88  5.05 231 1021.1  27.8  27.5  25.5 99.0 99.00
2012 07 19 11 50 212  8.9 10.4  1.46  5.56  4.82 232 1021.5  27.8  27.5  25.3 99.0 99.00
2012 07 19 12 50 215  8.6 10.2  1.50  5.88  4.95 234 1021.8  27.8  27.5  25.5 99.0 99.00
2012 07 19 13 50 213  9.0 10.9  1.60  5.88  4.97 234 1021.9  27.8  27.5  25.4 99.0 99.00
2012 07 19 14 50 216  8.8 10.6  1.63  5.88  4.97 229 1022.2  27.9  27.6  25.6 99.0 99.00
2012 07 19 15 50 217  8.1  9.7  1.61  5.88  4.87 217 1022.6  27.9  27.6  25.7 99.0 99.00
2012 07 19 16 50 217  8.9 10.3  1.60  5.56  4.93 231 1022.4  28.0  27.6  25.8 99.0 99.00
2012 07 19 17 50 220  8.4  9.8  1.58  5.88  4.97 228 1022.2  28.0  27.6  25.9 99.0 99.00
2012 07 19 18 50 219  7.7  9.3  1.72  6.25  5.17 243 1022.0  28.1  27.7  26.0 99.0 99.00
2012 07 19 19 50 224  7.4  8.8  1.64  6.67  5.13 246 1021.7  27.9  27.7  25.6 99.0 99.00
2012 07 19 20 50 219  7.2  8.6  1.70  5.88  5.17 232 1021.3  25.9  27.7  23.7 99.0 99.00
2012 07 19 21 50 210  5.4  6.9  1.61  6.25  5.23 243 1021.0  26.9  27.7  25.1 99.0 99.00
2012 07 19 22 50 210  7.2  8.5  1.47  5.88  5.07 230 1020.8  27.9  27.7  26.2 99.0 99.00
2012 07 19 23 50 210  7.8  9.5  1.42  6.67  4.97 260 1020.5  27.6  27.7  25.7 99.0 99.00
2012 07 20 00 50 209  8.4 10.3  1.44  6.25  5.01 235 1020.4  27.8  27.7  26.1 99.0 99.00
2012 07 20 01 50 209  8.6 10.6  1.45  6.25  4.84 244 1020.8  27.8  27.7  26.0 99.0 99.00
2012 07 20 02 50 216  8.3 10.0  1.48  5.88  4.83 219 1020.9  27.7  27.6  25.7 99.0 99.00
2012 07 20 03 50 208  8.3  9.7  1.49  6.67  4.91 259 1020.7  27.6  27.6  25.5 99.0 99.00
2012 07 20 04 50 213  7.5  8.9  1.47  5.88  4.92 234 1020.9  27.6  27.6  25.5 99.0 99.00
2012 07 20 05 50 215  7.8  9.1  1.41  5.88  4.96 247 1020.8  27.5  27.6  25.1 99.0 99.00
2012 07 20 06 50 209  8.2 10.0  1.45  5.88  4.93 238 1020.3  27.5  27.6  25.1 99.0 99.00
2012 07 20 07 50 209  8.3  9.8  1.49  6.25  4.80 256 1020.1  27.4  27.6  25.0 99.0 99.00
2012 07 20 08 50 213  8.9 10.8  1.42  5.56  4.74 245 1019.9  27.5  27.6  24.7 99.0 99.00
2012 07 20 09 50 204  8.5  9.8  1.50  5.56  4.78 234 1020.1  27.4  27.5  25.1 99.0 99.00
2012 07 20 10 50 207  8.8 10.3  1.48  5.88  4.76 254 1020.2  27.4  27.5  24.6 99.0 99.00
2012 07 20 11 50 211  9.0 10.5  1.56  5.88  4.76 245 1020.4  27.6  27.5  24.6 99.0 99.00
2012 07 20 12 50 209  9.2 10.9  1.50  5.56  4.65 229 1020.6  27.5  27.5  24.7 99.0 99.00
2012 07 20 13 50 217  9.4 10.9  1.50  5.88  4.81 247 1020.8  27.6  27.5  24.4 99.0 99.00
2012 07 20 14 50 217  9.3 11.3  1.43  5.56  4.60 238 1021.4  27.7  27.5  24.2 99.0 99.00
2012 07 20 15 50 220  9.8 12.4  1.52  5.88  4.81 243 1021.1  27.7  27.5  24.3 99.0 99.00
2012 07 20 16 50 216  9.1 10.8  1.60  6.25  4.84 241 1021.0  27.8  27.6  24.5 99.0 99.00
2012 07 20 17 50 220  9.1 10.6  1.68  5.88  4.96 240 1021.0  27.8  27.6  24.6 99.0 99.00
2012 07 20 18 50 219  9.0 10.5  1.67  6.25  4.95 251 1020.4  27.8  27.6  24.8 99.0 99.00
2012 07 20 19 50 217  8.5 10.2  1.55  6.25  4.87 249 1020.1  27.9  27.7  25.1 99.0 99.00
2012 07 20 20 50 220  8.6 10.4  1.53  5.88  4.93 235 1019.7  27.9  27.7  24.7 99.0 99.00
2012 07 20 21 50 214  8.2 10.0  1.68  6.25  5.07 250 1019.1  27.8  27.7  25.1 99.0 99.00
2012 07 20 22 50 218  7.9  9.0  1.50  6.25  5.00 241 1018.9  27.8  27.7  25.0 99.0 99.00
2012 07 20 23 50 221  8.2  9.7  1.53  6.67  5.07 259 1019.2  27.6  27.7  25.1 99.0 99.00
2012 07 21 00 50 225  7.9  9.4  1.53  5.88  5.04 239 1019.8  27.5  27.6  25.1 99.0 99.00
2012 07 21 01 50 225  7.8  8.8  1.51  7.14  5.07 268 1020.2  27.5  27.6  25.1 99.0 99.00
2012 07 21 02 50 225  7.5  8.5  1.52  6.67  5.03 256 1020.5  27.4  27.6  25.1 99.0 99.00
2012 07 21 03 50 222  7.7  8.8  1.49  6.67  5.02 256 1020.2  27.4  27.6  24.9 99.0 99.00
2012 07 21 04 50 217  7.9  9.8  1.42  6.67  4.95 263 1020.2  27.4  27.6  24.9 99.0 99.00
2012 07 21 05 50 214  7.9  9.9  1.46  6.25  4.94 250 1020.2  27.4  27.6  24.7 99.0 99.00
2012 07 21 06 50 218  9.2 10.5  1.48  6.67  4.90 260 1019.8  27.4  27.6  24.4 99.0 99.00
2012 07 21 07 50 215  8.1  9.6  1.41  6.25  4.64 246 1019.6  27.4  27.5  24.5 99.0 99.00
2012 07 21 08 50 217  8.0  9.4  1.32  6.25  4.61 250 1019.6  27.3  27.5  24.6 99.0 99.00
2012 07 21 09 50 218  8.5  9.5  1.33  6.67  4.65 261 1019.9  27.3  27.5  24.9 99.0 99.00
2012 07 21 10 50 212  7.8  9.0  1.42  6.67  4.80 253 1020.1  27.3  27.5  25.0 99.0 99.00
2012 07 21 11 50 212  7.9  9.2 99.00 99.00 99.00 999 1020.6  27.4  27.4  25.1 99.0 99.00
2012 07 21 12 50 214  8.0  9.1  1.37  6.25  4.78 255 1020.7  27.5  27.4  24.8 99.0 99.00
2012 07 21 13 50 216  7.5  9.1  1.36  5.88  4.76 250 1020.8  27.5  27.5  24.8 99.0 99.00
2012 07 21 14 50 217  6.6  7.8  1.32  6.25  4.83 256 1021.3  27.6  27.5  25.3 99.0 99.00
2012 07 21 15 50 216  6.4  7.2  1.23  6.25  4.79 249 1021.7  27.7  27.6  25.6 99.0 99.00
2012 07 21 16 50 223  5.7  6.5  1.30  6.25  4.92 257 1021.8  27.7  27.7  25.6 99.0 99.00
2012 07 21 17 50 225  6.2  7.3  1.30  6.25  4.97 266 1021.6  27.8  27.8  25.6 99.0 99.00
2012 07 21 18 50 231  6.0  7.4  1.28  6.25  4.98 268 1021.5  28.0  27.9  25.6 99.0 99.00
2012 07 21 19 50 234  6.3  7.1  1.23  6.25  4.84 256 1021.1  28.0  27.9  25.2 99.0 99.00
2012 07 21 20 50 229  6.1  7.0  1.25  6.25  5.02 268 1020.9  28.1  27.9  25.5 99.0 99.00
2012 07 21 21 50 234  5.9  6.8  1.26  6.25  5.07 258 1020.8  28.1  27.9  25.4 99.0 99.00
2012 07 21 22 50 217  5.3  6.4  1.19  6.25  4.90 266 1020.7  28.0  27.9  25.4 99.0 99.00
2012 07 21 23 50 225  5.1  6.2  1.07  5.88  4.95 265 1020.9  27.9  27.9  25.0 99.0 99.00
2012 07 22 00 50 232  4.7  5.5  1.09  5.88  4.97 259 1021.4  27.7  27.9  24.9 99.0 99.00
2012 07 22 01 50 228  4.1  4.9  1.10  5.88  5.14 259 1021.6  27.7  27.8  25.2 99.0 99.00
2012 07 22 02 50 226  3.7  4.4  1.05  5.88  5.19 264 1021.8  27.5  27.8  25.0 99.0 99.00
2012 07 22 03 50 220  3.2  3.8  1.04  5.88  5.40 259 1022.0  27.5  27.7  25.2 99.0 99.00
2012 07 22 04 50 228  3.9  4.5  1.08  7.14  5.49 150 1022.3  27.4  27.7  25.4 99.0 99.00
2012 07 22 05 50 208  4.5  5.1  1.06  5.56  5.30 241 1022.1  27.4  27.7  25.1 99.0 99.00
2012 07 22 06 50 207  5.0  5.8  1.11  6.25  5.43 206 1022.0  27.4  27.7  25.1 99.0 99.00
2012 07 22 07 50 209  5.1  5.8  1.12  9.09  5.62 145 1022.1  27.3  27.6  24.9 99.0 99.00
2012 07 22 08 50 227  4.3  5.2  1.13  7.14  5.70 153 1022.0  27.3  27.6  24.3 99.0 99.00
2012 07 22 09 50 209  4.4  5.2  1.16  8.33  5.72 138 1022.3  27.3  27.6  24.5 99.0 99.00
2012 07 22 10 50 208  3.9  4.6  1.08  8.33  5.79 136 1022.6  27.4  27.6  24.4 99.0 99.00
2012 07 22 11 50 208  3.7  4.4  1.08  7.69  5.88 146 1022.6  27.4  27.6  24.6 99.0 99.00
2012 07 22 12 50 213  3.0  3.7  1.14  9.09  6.00 140 1022.9  27.6  27.6  24.3 99.0 99.00
2012 07 22 13 50 223  2.9  3.4  1.10  9.09  6.16 127 1023.2  27.6  27.7  24.6 99.0 99.00
2012 07 22 14 50 223  2.5  3.1  1.04  8.33  5.97 143 1023.6  27.7  27.9  24.4 99.0 99.00
2012 07 22 15 50 226  2.5  3.1  1.10  9.09  6.05 146 1024.0  27.7  28.2  24.5 99.0 99.00
2012 07 22 16 50 216  2.3  2.7  1.08  9.09  6.33 144 1024.2  27.8  28.6  24.3 99.0 99.00
2012 07 22 17 50 210  2.6  3.4  1.11  8.33  6.45 143 1024.0  27.9  28.9  24.1 99.0 99.00
2012 07 22 18 50 220  2.7  3.6  1.01  8.33  6.35 148 1024.2  28.1  28.9  24.1 99.0 99.00
2012 07 22 19 50 224  2.5  2.9  1.06  8.33  6.41 135 1024.0  28.3  29.0  23.6 99.0 99.00
2012 07 22 20 50 207  1.5  1.8  1.08  8.33  6.59 132 1023.9  28.5  29.0  24.0 99.0 99.00
2012 07 22 21 50 241  0.9  1.4  1.04  9.09  6.59 138 1023.6  28.4  29.2  24.4 99.0 99.00
2012 07 22 22 50 238  1.0  1.5  0.99  9.09  6.52 130 1023.1  28.5  29.1  23.9 99.0 99.00
2012 07 22 23 50 227  1.8  2.5  1.07  9.09  6.54 122 1023.6  28.1  28.9  24.0 99.0 99.00
2012 07 23 00 50 216  1.6  2.4  1.02  7.69  6.56 127 1023.7  28.0  28.7  24.2 99.0 99.00
2012 07 23 01 50 217  2.5  3.2  1.13  9.09  6.88 130 1024.6  28.0  28.6  24.0 99.0 99.00
2012 07 23 02 50 203  2.8  3.4  1.10 10.00  6.89 114 1024.6  28.0  28.4  24.5 99.0 99.00
2012 07 23 03 50 193  4.1  5.0  1.10  9.09  6.83 129 1024.1  28.0  28.3  25.1 99.0 99.00
2012 07 23 04 50 204  1.8  2.8  1.11  7.69  6.83 138 1024.0  27.9  28.1  25.4 99.0 99.00
2012 07 23 05 50 205  4.6  5.5  1.14  9.09  6.98 122 1023.4  28.0  28.0  25.6 99.0 99.00
2012 07 23 06 50 213  4.4  5.0  1.19  9.09  6.85 137 1023.4  28.0  28.1  25.4 99.0 99.00
2012 07 23 07 50 216  4.0  4.8  1.17  9.09  6.58 129 1023.8  27.9  27.9  25.4 99.0 99.00
2012 07 23 08 50 216  6.3  7.5  1.05  9.09  6.43 129 1024.0  27.9  27.9  25.3 99.0 99.00
2012 07 23 09 50 227  4.9  6.3  1.18  9.09  6.11 122 1023.6  27.8  27.9  25.2 99.0 99.00
2012 07 23 10 50 249  4.3  5.0  1.07  9.09  5.85 125 1024.2  27.7  27.8  25.3 99.0 99.00
2012 07 23 11 50 253  3.4  4.1  1.14 10.00  6.26 111 1024.1  27.8  27.8  25.2 99.0 99.00
2012 07 23 12 50 236  2.7  3.3  1.10  9.09  6.23 112 1023.8  27.7  27.9  25.5 99.0 99.00
2012 07 23 13 50 238  3.1  3.9  1.06  9.09  6.52 109 1023.4  27.7  28.0  25.6 99.0 99.00
2012 07 23 14 50 237  1.8  2.8  1.03  9.09  6.57 130 1023.5  27.8  28.2  25.7 99.0 99.00
2012 07 23 15 50 239  2.2  3.1  1.00  8.33  6.49 125 1023.4  27.9  28.6  25.5 99.0 99.00
2012 07 23 16 50 223  4.0  4.8  1.13  9.09  6.90 101 1023.6  28.0  28.6  25.6 99.0 99.00
2012 07 23 17 50 223  4.4  5.4  1.06  9.09  6.87 123 1023.6  28.2  28.6  25.4 99.0 99.00
2012 07 23 18 50 228  4.6  5.6  1.08  9.09  6.53 119 1023.3  28.3  28.5  25.4 99.0 99.00
2012 07 23 19 50 238  4.2  5.1  1.17  9.09  6.97 122 1023.1  28.4  28.6  25.8 99.0 99.00
2012 07 23 20 50 223  4.2  5.0  1.18  9.09  6.67 116 1022.2  28.3  28.6  25.7 99.0 99.00
2012 07 23 21 50 224  5.0  5.7  1.09  8.33  6.38 116 1021.3  28.4  28.5  25.5 99.0 99.00
2012 07 23 22 50 226  3.8  4.5  1.08  9.09  6.22 113 1021.3  28.5  28.4  25.5 99.0 99.00
2012 07 23 23 50 222  7.6  8.8  1.12  9.09  6.20 105 1022.0  28.3  28.3  26.0 99.0 99.00
2012 07 24 00 50 230 14.4 17.8  1.29  9.09  4.48 118 1021.7  26.8  28.1  23.7 99.0 99.00
2012 07 24 01 50 224 10.5 12.1  1.86  5.26  4.87 240 1021.2  27.0  27.9  23.1 99.0 99.00
2012 07 24 02 50 245  4.1  5.0  1.74  5.26  4.95 231 1020.0  26.8  27.8  22.9 99.0 99.00
2012 07 24 03 50 247  6.2  7.3  1.83  6.25  5.31 227 1020.2  27.1  27.8  23.0 99.0 99.00
2012 07 24 04 50 240  8.6 10.1  1.69  6.25  5.38 226 1019.9  27.0  27.8  23.5 99.0 99.00
2012 07 24 05 50 246  9.1 10.9  1.63  6.25  4.95 231 1018.2  26.8  27.8  23.4 99.0 99.00
2012 07 24 06 50 238  9.3 11.1  1.68  6.25  4.99 231 1018.3  26.8  27.8  23.5 99.0 99.00
2012 07 24 07 50 243  8.7 10.3  1.73  6.67  5.07 228 1018.2  26.9  27.7  23.5 99.0 99.00
2012 07 24 08 50 251  8.6 10.6  1.56  7.14  4.99 227 1018.3  27.1  27.8  23.9 99.0 99.00
2012 07 24 09 50 241  8.1  9.3  1.55  6.67  5.14 233 1018.4  26.3  27.7  24.1 99.0 99.00
2012 07 24 10 50 254  8.3 10.2  1.49  6.25  5.19 246 1018.4  27.4  27.7  25.0 99.0 99.00
2012 07 24 11 50 260  8.1  9.9  1.47  7.14  5.17 210 1018.1  27.6  27.7  25.5 99.0 99.00
2012 07 24 12 50 252  7.9  9.2  1.51  6.67  5.20 211 1018.0  27.9  27.7  25.9 99.0 99.00
2012 07 24 13 50 251  8.8 10.4  1.61  7.14  5.26 225 1017.8  28.0  27.7  25.8 99.0 99.00
2012 07 24 14 50 251  8.7 11.9  1.60  6.67  5.15 224 1018.0  27.7  27.8  25.7 99.0 99.00
2012 07 24 15 50 250 10.4 12.6  1.75  6.67  5.30 235 1017.5  28.0  27.8  25.3 99.0 99.00
2012 07 24 16 50 248 10.2 12.5  1.77  6.25  5.14 238 1016.8  28.1  27.8  25.1 99.0 99.00
2012 07 24 17 50 256 10.1 12.4  1.89  6.25  5.21 245 1016.2  28.2  27.8  25.2 99.0 99.00
2012 07 24 18 50 252  9.7 12.1  1.81  6.67  5.19 241 1015.6  28.2  27.7  25.3 99.0 99.00
2012 07 24 19 50 253  9.8 11.7  1.88  7.14  5.28 246 1015.2  28.2  27.7  25.5 99.0 99.00
2012 07 24 20 50 250 10.5 12.4  2.01  6.67  5.39 249 1014.6  28.1  27.7  25.6 99.0 99.00
2012 07 24 21 50 248 11.9 14.3  2.00  7.14  5.26 244 1013.7  28.1  27.7  25.1 99.0 99.00
2012 07 24 22 50 247 12.3 14.8  2.35  7.14  5.51 246 1013.2  28.1  27.7  25.0 99.0 99.00
2012 07 24 23 50 254 11.4 14.2  2.23  7.69  5.46 250 1014.6  28.1  27.6  25.2 99.0 99.00
2012 07 25 00 50 257 11.1 13.9  2.24  7.14  5.42 257 1014.7  28.0  27.6  25.2 99.0 99.00
2012 07 25 01 50 250 10.2 12.6  2.53  7.14  5.60 260 1014.1  27.9  27.6  25.3 99.0 99.00
2012 07 25 02 50 249 10.9 12.8  2.16  7.14  5.47 256 1014.0  27.9  27.5  25.3 99.0 99.00
2012 07 25 03 50 246 10.6 12.8  2.28  7.14  5.64 263 1013.5  27.8  27.5  25.5 99.0 99.00
2012 07 25 04 50 243 10.9 13.2  2.13  7.14  5.49 248 1012.7  27.8  27.5  25.6 99.0 99.00
2012 07 25 05 50 241 10.7 13.0  2.40  7.14  5.61 260 1011.9  27.8  27.5  25.6 99.0 99.00
2012 07 25 06 50 244 10.3 13.2  2.25  7.14  5.52 264 1011.5  27.8  27.5  25.7 99.0 99.00
2012 07 25 07 50 257 11.0 13.7  2.27  7.14  5.55 261 1011.7  27.9  27.4  25.6 99.0 99.00
2012 07 25 08 50 257  9.6 11.6  2.27  7.14  5.48 257 1011.3  27.9  27.4  26.1 99.0 99.00
2012 07 25 09 50 259  9.2 11.2  2.53  7.14  5.85 265 1012.0  27.9  27.4  26.0 99.0 99.00
2012 07 25 10 50 263  8.8 10.9  2.27  6.67  5.74 267 1012.6  28.0  27.3  26.3 99.0 99.00
2012 07 25 11 50 256  8.6 10.1  2.41  7.69  5.95 269 1012.8  28.1  27.3  26.3 99.0 99.00
2012 07 25 12 50 261  8.2 10.6  2.23  7.69  5.95 260 1013.1  28.1  27.4  26.5 99.0 99.00
2012 07 25 13 50 275  7.8  9.6  2.05  7.14  5.66 255 1013.1  28.1  27.4  26.2 99.0 99.00
2012 07 25 14 50 291  7.1  9.3  2.05  7.14  5.90 264 1013.7  28.3  27.4  25.0 99.0 99.00
2012 07 25 15 50 294  6.6  7.8  2.00  7.69  5.93 255 1013.9  28.2  27.6  24.8 99.0 99.00
2012 07 25 16 50 291  6.9  8.6  1.86  7.14  5.70 253 1014.0  28.2  27.7  25.1 99.0 99.00
2012 07 25 17 50 286  6.3  7.8  1.82  7.69  5.84 254 1013.8  28.1  27.7  25.2 99.0 99.00
2012 07 25 18 50 287  6.8  7.8  1.86  7.69  5.92 255 1013.7  28.1  27.8  25.4 99.0 99.00
2012 07 25 19 50 276  6.8  8.2  1.92  7.14  5.80 259 1013.7  28.2  27.8  25.3 99.0 99.00
2012 07 25 20 50 275  6.0  7.3  1.81  7.14  5.91 258 1013.5  28.3  27.8  25.6 99.0 99.00
2012 07 25 21 50 283  5.4  6.4  1.79  7.14  5.65 260 1013.7  28.3  27.9  25.9 99.0 99.00
2012 07 25 22 50 285  5.2  6.2  1.69  7.14  5.58 261 1013.9  28.3  27.9  25.9 99.0 99.00
2012 07 25 23 50 304  3.7  4.9  1.59  6.25  5.46 252 1014.3  28.0  27.8  26.2 99.0 99.00
2012 07 26 00 50 334  2.1  3.1  1.50  6.67  5.50 259 1014.5  27.8  27.8  25.6 99.0 99.00
2012 07 26 01 50 220  6.1  7.8  1.47  7.14  5.48 264 1014.8  26.8  27.8  24.3 99.0 99.00
2012 07 26 02 50 242  5.0  6.1  1.43  6.67  5.41 278 1015.0  27.1  27.8  24.6 99.0 99.00
2012 07 26 03 50 259  5.0  5.8  1.30  6.67  5.10 268 1015.1  27.3  27.8  25.1 99.0 99.00
2012 07 26 04 50 284  3.1  3.8  1.31  7.14  5.30 245 1014.6  27.3  27.8  24.6 99.0 99.00
2012 07 26 05 50 309  2.3  2.9  1.29  5.56  5.43 279 1014.4  27.2  27.8  25.2 99.0 99.00
2012 07 26 06 50 317  2.6  3.0  1.28  6.67  5.46 256 1014.2  27.2  27.8  25.4 99.0 99.00
2012 07 26 07 50 318  2.0  2.5  1.36  6.25  5.58 271 1013.9  27.1  27.8  25.4 99.0 99.00
2012 07 26 08 50 250  0.7  1.0  1.25  5.88  5.55 282 1014.0  27.0  27.8  25.5 99.0 99.00
2012 07 26 09 50 268  1.2  1.7  1.17  6.67  5.51 254 1014.5  27.0  27.8  25.4 99.0 99.00
2012 07 26 10 50 261  0.9  1.5  1.19  6.25  5.71 264 1014.6  27.1  27.8  25.3 99.0 99.00
2012 07 26 11 50 245  1.4  2.0  1.26  6.67  5.62 248 1015.1  27.4  27.8  25.2 99.0 99.00
2012 07 26 12 50 264  1.6  2.0  1.17 12.12  5.71 103 1015.5  27.6  27.8  25.0 99.0 99.00
2012 07 26 13 50 251  1.6  2.3  1.19  6.25  5.64 242 1015.9  27.6  28.0  25.4 99.0 99.00
2012 07 26 14 50 236  2.3  3.0  1.16  6.25  5.63 248 1016.1  27.7  28.2  25.8 99.0 99.00
2012 07 26 15 50 241  2.9  3.4  1.14 12.90  5.82 110 1016.3  28.0  28.4  25.9 99.0 99.00
2012 07 26 16 50 263  4.1  4.6  1.15 12.90  5.80 109 1016.4  28.2  28.4  26.1 99.0 99.00
2012 07 26 17 50 240  3.6  4.4  1.08 12.12  5.63 107 1016.4  28.2  28.5  26.6 99.0 99.00
2012 07 26 18 50 256  4.2  5.0  1.05 12.90  5.61 121 1016.1  28.5  28.7  26.8 99.0 99.00
2012 07 26 19 50 258  4.4  5.4  1.06 12.90  5.54 111 1015.9  28.5  28.6  26.8 99.0 99.00
2012 07 26 20 50 241  4.3  4.9  1.09 12.90  5.62  88 1015.3  28.6  28.6  26.8 99.0 99.00
2012 07 26 21 50 233  5.4  6.6  1.01 12.90  5.47 159 1014.9  28.6  28.6  27.1 99.0 99.00
2012 07 26 22 50 241  5.9  7.3  1.14 12.90  5.39 100 1014.7  28.5  28.4  27.0 99.0 99.00
2012 07 26 23 50 235  5.3  6.6  0.98 12.90  5.18 109 1014.8  28.3  28.4  27.0 99.0 99.00
2012 07 27 00 50 243  5.3  6.3  1.04 12.90  5.28 143 1014.9  28.2  28.2  27.0 99.0 99.00
2012 07 27 01 50 239  5.8  6.7  1.12 12.90  5.40 133 1015.1  28.2  28.2  26.9 99.0 99.00
2012 07 27 02 50 237  7.4  8.8  1.12 12.90  5.26  90 1015.3  28.2  28.1  26.7 99.0 99.00
2012 07 27 03 50 238  6.7  8.2  1.11 13.79  4.95  96 1015.7  28.1  28.1  26.5 99.0 99.00
2012 07 27 04 50 239  7.0  8.0  1.16  5.56  4.97 245 1015.6  28.0  28.1  26.2 99.0 99.00
2012 07 27 05 50 241  6.6  7.7  1.26 13.79  5.21 107 1015.8  28.0  28.0  26.2 99.0 99.00
2012 07 27 06 50 245  6.9  8.2  1.23  5.56  5.02 248 1015.7  28.0  28.0  25.9 99.0 99.00
2012 07 27 07 50 235  7.2  8.3  1.25  5.88  5.20 239 1015.2  27.9  28.0  25.9 99.0 99.00
2012 07 27 08 50 241  6.9  8.3  1.28  6.25  5.08 234 1015.5  27.9  28.0  25.8 99.0 99.00
2012 07 27 09 50 233  6.8  8.1  1.47  6.25  5.25 251 1016.2  28.0  28.0  25.8 99.0 99.00
2012 07 27 10 50 233  7.7  8.9  1.46  6.25  5.24 250 1016.4  28.1  27.9  25.6 99.0 99.00
2012 07 27 11 50 238  7.3  8.8  1.36  5.88  5.07 258 1016.8  28.2  27.9  25.8 99.0 99.00
2012 07 27 12 50 234  7.6  9.2  1.50  6.25  5.35 246 1017.3  28.3  27.9  26.0 99.0 99.00
2012 07 27 13 50 239  7.7  9.3  1.53  6.67  5.28 228 1017.1  28.3  28.0  26.3 99.0 99.00
2012 07 27 14 50 238  8.1  9.8  1.47  6.67  5.29 235 1017.0  28.3  28.1  26.7 99.0 99.00
2012 07 27 15 50 241  7.5  9.2  1.53  6.25  5.37 249 1017.3  28.3  28.1  26.9 99.0 99.00
2012 07 27 16 50 230  7.3  8.7  1.52  6.67  5.26 252 1017.2  28.3  28.1  26.9 99.0 99.00
2012 07 27 17 50 233  7.6  9.2  1.58  6.25  5.42 246 1016.8  28.3  28.1  26.9 99.0 99.00
2012 07 27 18 50 232  7.0  8.3  1.42  6.67  5.16 242 1016.6  28.4  28.2  27.0 99.0 99.00
2012 07 27 19 50 237  8.1  9.6  1.65  6.25  5.33 244 1016.3  28.5  28.2  26.6 99.0 99.00
2012 07 27 20 50 230  8.6 10.8  1.48  6.67  5.25 238 1016.1  28.5  28.3  26.5 99.0 99.00
2012 07 27 21 50 230  8.0 10.0  1.52  5.88  5.00 254 1015.9  28.6  28.3  26.4 99.0 99.00
2012 07 27 22 50 230  8.0  9.3  1.55  6.67  5.28 250 1016.2  28.5  28.3  26.4 99.0 99.00
2012 07 27 23 50 235  8.0  9.8  1.54  5.88  5.18 248 1016.2  28.3  28.3  26.5 99.0 99.00
2012 07 28 00 50 236  8.6 10.5  1.55  6.67  5.12 253 1016.5  28.3  28.2  26.4 99.0 99.00
2012 07 28 01 50 241  7.2  8.4  1.64  6.67  5.25 259 1017.5  28.3  28.2  26.3 99.0 99.00
2012 07 28 02 50 245  7.7  9.2  1.58  6.67  5.09 248 1017.9  28.3  28.2  25.7 99.0 99.00
